AgtId,has_third_party,IGO,EU,regional,org_region,UN,UN Office,UN Mission,UNSC,P5,United States,France,United Kingdom,China,Russia,all_P5,Con,Contp,PP,PPName,Reg,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,GCh,GChRhet,GChAntid,GChSubs,GChOth,GDis,GDisRhet,GDisAntid,GDisSubs,GDisOth,GAge,GAgeRhet,GAgeAntid,GAgeSubs,GAgeOth,GMig,GMigRhet,GMigAntid,GMigSubs,GMigOth,GRa,GRaRhet,GRaAntid,GRaSubs,GRaOth,GRe,GReRhet,GReAntid,GReSubs,GReOth,GInd,GIndRhet,GIndAntid,GIndSubs,GIndOth,GOth,GOthRhet,GOthAntid,GOthSubs,GOthOth,GRef,GRefRhet,GRefSubs,GRefOth,GSoc,GSocRhet,GSocAntid,GSocSubs,GSocOth,GeWom,GeMe,GeMeNu,GeMeOth,GeLgbti,GeLgbtiPos,GeLgbtiNeg,GeFa,StDef,StGen,StCon,StSd,StRef,StSym,StInd,StUni,StBor,StXbor,Pol,PolGen,PolNewInd,PolNewTemp,Ele,ElecComm,PolPar,PolParTrans,PolParOth,Civso,Tral,Pubad,ConGen,ConRen,Cons,Polps,PpsGe,PpsGe:St,PpsGe:Sub,PpsEx,PpsEx:St,PpsEx:Sub,PpsOro,PpsOro:St,PpsOro:Sub,PpsOthPr,PpsOthPr:St,PpsOthPr:Sub,PpsVet,PpsVet:St,PpsVet:Sub,PpsAut,PpsAut:St,PpsAut:Sub,PpsInt,PpsInt:St,PpsInt:Sub,PpsOth,PpsOth:St,PpsOth:Sub,Terps,TpsSub,TpsLoc,TpsAut,TpsOth,Eps,EpsRes,EpsFis,EpsOth,Mps,MpsMe,MpsJt,MpsPro,MpsOth,HrGen,HrBor,HrTrinc,HrCp,CprLife,CprTort,CprEq,CprSlav,CprLib,CprDet,CprFmov,CprFspe,CprFass,CprTria,CprPriv,CprVote,CprReli,CprOth,HrSec,SerProp,SerWork,SerHeal,SerEdu,SerStdl,SerShel,SerSs,SerCult,SerOth,HrCit,CitGen,CitRights,CitDef,CitOth,HrDem,HrDet,Med,MedGov,MedSubs,MedLog,MedOth,HrMob,Prot,ProtCiv,ProtGrp,ProtOth,RiOth,HrNi,HrNiMe,HrNiNe,HrNiOth,HrIi,HrIiMon,HrIiBod,HrIiOth,JusCr,JusCrSp,JusCrSys,JusCrPow,JusEm,JusJu,JusPri,JusTra,Dev,DevSoc,DevHum,DevInfra,NEC,NatRes,IntFu,Bus,Tax,TaxPo,TaxRef,TaxOth,Ban,CenBan,BanPers,BanInt,BanXb,LaRef,LaRefMan,LaRefRet,LaRefOth,LaNom,LaCH,LaCHTa,LaCHIt,LaCHPro,LaCHOth,LaEn,Wat,SsrGua,Ce,CeProv,CeGen,SsrPol,SsrArm,SsrDdr,DdrDemil,DdrProg,SsrInt,SsrPsf,SsrFf,Cor,SsrCrOcr,SsrDrugs,Terr,TjGen,TjAm,TjAmPro,TjSan,TjPower,TjAmBan,TjCou,TjJaNc,TjJaIc,TjMech,TjPrire,TjVet,TjVic,TjMis,TjRep,TjRSym,TjRMa,TjNR,ImUN,ImOth,ImRef,ImPK,ImE,ImSrc
494,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Mozambique,Government,78,Mozambique process in the 90s,Africa (excl MENA),1,Protocol II- Criteria and Arrangements for the Formation and Recognition of Parties,1991-11-13,Multiparty signed/agreed,4,7943,Intra,SubPar,Iss,"For the delegation of the Government of the Republic of Mozambique: Armando Emilio Guebuza;
For the delegation of RENAMO: Raul Manuel Domingos;","The mediators:
Mario Raffaelli;
Jaime Gonçalves;
Andrea Riccardi;
Matteo Zuppi;",,MOZ,,541.0,,332.0,1303,,818,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
495,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Mozambique,Government,78,Mozambique process in the 90s,Africa (excl MENA),1,Protocol III- Principles of the Electoral Act,1992-03-12,Multiparty signed/agreed,7,14386,Intra,SubPar,Iss,"Republic of Mozambique: Armando Emilio Guebuza;
For the delegation of RENAMO: Raul Manuel Domingos;","The mediators:
Mario Raffaelli;
Jaime Gonçalves;
Andrea Riccardi;
Matteo Zuppi;",,MOZ,,541.0,,332.0,1306,,818,No,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
499,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea/(Bougainville),Government/territory,9,Bougainville: peace process,Asia and Pacific,1,Protocol Concerning the Peace Monitoring Group,1998-04-29,Multiparty signed/agreed,5,10443,Intra,Pre,PreMix,"FOR THE INDEPENDENT STATE OF PAPUA NEW GUINEA: ROY YAKI;
FOR AUSTRALIA: ALEXANDER DOWNER;
FOR FIJI: BERNARDO VUNIBOBO;
FOR NEW ZEALAND: DON MCKINNON;
FOR VANUATU: LEO SESE;",,"Page 1, Untitled Preamble
BEARING IN MIND the Preamble of the Agreement between Papua New Guinea, Australia, Fiji, New Zealand and Vanuatu concerning the Neutral Truce Monitoring Group for Bougainville;
TAKING NOTE of the contents of the Lincoln Agreement on Peace, Security and Development on Bougainville, including the commitment to cooperation in achieving and maintaining lasting peace by peaceful means;
NOTING that the Lincoln Agreement provides for a permanent and irrevocable ceasefire to take effect at 2400 hours on 30 April 1998;
NOTING that the Lincoln Agreement provides for restoration of civil authority in Bougainville, including the transition to civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville Reconciliation Government before the end of 1998;

Page 2, Article 1: Definitions
Article 1 of the Head Agreement shall be amended as follows:
(1) Paragraph (d) shall be amended to read:
""Group"" means the Neutral Peace Monitoring Group for Bougainville, established pursuant to Article 5 of this Agreement and comprising military and civilian personnel contributed by Australia, Fiji, New Zealand and Vanuatu or other Participating States.

Page 2, Article 1: Definitions
Article 1 of the Head Agreement shall be amended as follows:

Page 3, Article 3: Peace Process Consultative Committee
Article 2 (Peace Consultative Committee) of the Head Agreement shall be amended to read as follows: 
There shall be a Peace Process Consultative Committee, established by the parties to the Lincoln Agreement, which shall receive regular reports from the Commander on the implementation, progress and success of the Lincoln Agreement, including the permanent and irrevocable ceasefire which will take effect in Bougainville at 2400 hours on 30 April 1998. It shall have no direct involvement in command of the Peace Monitoring Group or the deployment decisions made by the Commander.

Page 3, Article 4: Mandate of the Peace Monitoring Group
(1) Article 5 (Mandate of the Group) of the Head Agreement shall be amended to read as follows:
... (d) provide such assistance in the implementation of the Lincoln Agreement as the parties to the Lincoln Agreement and the Parties to this Protocol may mutually determine and available resources allow; and
(e) such other measures as may be mutually determined by the parties to the Lincoln Agreement and the Parties to this Protocol which will assist with the democratic resolution of the situation.
(2) The Peace Monitoring Group will cooperate with United Nations observers in respect of the objectives of the Lincoln Agreement, subject to such terms and conditions as may be mutually determined in consultation between the United Nations and the Parties to this Protocol.

Page 4, Article 8: Entry into force, review and duration of this Protocol
(3) Noting the agreements reached by the parties to the Lincoln Agreement regarding restoration of civil authority,
including civilian peacetime policing and the holding of free and democratic elections to elect a Bougainville
Reconciliation Government before the end of 1998, the Parties agree to consult and review the size, composition and
role of the Peace Monitoring Group at intervals of three months, or such other intervals as may be agreed, bearing in
mind progress towards restoration of civil authority in Bougainville. Participating States will consult the other Parties
before altering the size or composition of their respective contributions to the Peace Monitoring Group.",PNG,,910.0,,369.0,,,854,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
503,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Rwanda,Government,47,Rwanda-RPF process,Africa (excl MENA),1,Protocol of Agreement between the Government of the Republic of  Rwanda and the RPF on the Rule of Law,1992-08-18,Multiparty signed/agreed,7,8585,Intra,SubPar,Iss,"Government of the Republic of Rwanda, Rwandese Patriotic Front","For and on behalf of the Facilitator (United Republic of Tanzania): Benjamin Mkapa, Minister for Science, Technology and Higher Education. 
In the presence of the Representative of the Current Chairman of the OAU: Papa Louis Fall, Ambassador of Senegal to Ethiopia, Tanzania and the OUA
In the presence of the Representative of the Secretary General of the OAU: Dr M. T. Mapuranga, Assistant Secretary General in charge of Political Affairs.","N'sele Agreement, as amended in Gbadolite, on the 16th of September, 1991 and in Arusha on
the 12th of July, 1992.",RWA,,517.0,,374.0,1321,,886,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
504,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Rwanda,Government,47,Rwanda-RPF process,Africa (excl MENA),1,Protocol of Agreement on Power-sharing within the Framework of  broad-based Transitional Government between the Government of the Republic of Rwanda and the Rwandese Patriotic Front,1992-10-30,Multiparty signed/agreed,24,29196,Intra,SubPar,Iss,"Government of Rwanda, Rwandese Patriotic Front","Facilitator: Hon. Ahamed Hassan Diria, Minister for Foreign Affairs and International Cooperation (United Republic of Tanzania)
Witnesses: Papa Louis Fall, Ambassador of Senegal to Ethiopia and Representative to the OUA as the Represenative of the Current Chairman of the OAU; and Dr. T Mapuranga, Assistant Secretary General of the OUA in charge of Political Affairs for the Secretary General of the OUA, Representative of the Secretary General of the OAU.","Page 1, Chapter I General Principles, Article 1:
N'sele Ceasefire Agreement, as amended at GBADOLITE on 16th September, 1991 and at ARUSHA on 12th July, 1992.",RWA,,517.0,,374.0,1523,,886,Yes,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,1,2,2,0,0,0,0,0,2,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1
505,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Rwanda,Government,47,Rwanda-RPF process,Africa (excl MENA),1,Protocol of Agreement between the Government of the Republic of Rwanda and the Rwandese Patriotic Front on the Repatriation of Rwandese Refugees and the Resettlement of Displaced Persons,1993-06-09,Multiparty signed/agreed,15,20174,Intra,SubPar,Iss,"Government of Rwanda, Rwandese Patriotic Front.","In the presence of the Representative of the Facilitator (United Republic of Tanzania): Ami R. MPUNGWE, Ambassador, Ministry of Foreign Affairs and International Co-operation 
In the presence of the Representative of the Current Chairman of the OAU: Papa Louis Fall, Ambassador of Senegal to Ethiopia and Tanzania current and Representative to the OAU
In the presence of the Representative of OAU Secretary General: Dr. M.T.  Mapuranga, Assistant Secretary General for Political Affairs",,RWA,,517.0,,374.0,1323,,886,No,3,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
506,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Rwanda,Government,47,Rwanda-RPF process,Africa (excl MENA),1,Protocol of Agreement between the Government of the Republic of Rwanda and the Rwandese Patriotic Front on Miscellaneous Issues and Final Provisions,1993-08-03,Multiparty signed/agreed,11,15139,Intra,SubPar,MultIss,Government of Rwanda and Rwandese Patriotic Front,"In the presence of the facilitator (United republic of Tanzania), Jospeh C. Rwegasira, Minister for Foreign Affairs and International Cooperation. 
In the presence of the Represenatative of the Secretary General of the OAU, H.E. Dr. M. T. Mapuranga, Assistant Secretary General in charge of Political Affairs.","- Protocol of Agreement of 30th October, 1992
 - Ceasefire Agreement as amended at Gbadolite 16th September, 1991 and at Arusha on 12th July, 1992.
- Protocol of Agreement on Power-Sharing signed on 9th January, 1993.",RWA,,517.0,,374.0,1325,,886,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
507,1,1,0,1,Africa,0,0,0,0,0,0,0,0,0,0,0,Rwanda,Government,47,Rwanda-RPF process,Africa (excl MENA),1,Protocol of Agreement between the Government of the Republic of Rwanda and the Rwandese Patriotic Front on the Integration of the Armed Forces of the Two Parties,1993-08-03,Multiparty signed/agreed,100,119628,Intra,SubPar,Iss,"- For the Government of the Republic of Rwanda, Dr. GASANA Anastase, Minister of Foreign Affairs and Cooperation
- For Rwandese Patriotic Front, BIZIMUNGU Pasteur, Member of the Executive Committee and Commissioner for Information and Documentation","In the presence of the Representative of the Facilitator (the United Republic of Tanzania), Joseph RWEGASIRA, Minister of Foreign Affairs and International Cooperation
In the Presence of the Representative of the Secretary General of OAU, Dr. M. T. MAPURANGA Assistant Secretary General in charge of Political Affairs.",,RWA,,517.0,,374.0,1324,,886,No,3,0,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
509,1,1,0,1,Europe,0,0,0,0,0,0,0,0,0,0,0,Russia/(Chechnya),Government/territory,93,Chechnya peace process,Europe and Eurasia,1,"Protocol of the Meeting of Delegates for the Peaceful Resolution of the Crisis in the Chechen Republic, with the Cooperation of the OSCE",1995-06-21,Multiparty signed/agreed,2,3049,Intra,Cea,Ceas,"Russian Federation, represented by Mikhailov V. A., Volsky A. I., Semenov N. I., Kulikov A. S.;
Chechen Republic, represented by Imaev U. K., Maskhadov A. A., Zakaev A. Kh.; 
and Magomadov L. D. (affiliation unknown)","OSCE, The negotiations were attended by: Sh. Mesarosh & O. M. Pelen",,RUS,,365.0,,401.0,,,888,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
510,1,1,0,1,Europe,0,0,0,0,0,0,0,0,0,0,0,Russia/(Chechnya),Government/territory,93,Chechnya peace process,Europe and Eurasia,1,Protocol of the Meeting of Delegations on the Issue of Peaceful Resolution of the Crisis in the Chechen Republic with OSCE Support,1995-06-20,Multiparty signed/agreed,1,2422,Intra,Pre,Proc,"Russian Federation, represented by Mikhailov V. A., Volsky N. I., Semionov N. I., and Kulikov A. S.; 
Chechen Republic, represented by Imayev U. K., Maskhadov A. A., and Zakhayev A. C.; 
From the commission responsible for solving the Chechen Republic, Magomadov L. D.","OSCE; Present at the talks were:
1. S. Mesaros
2. O. M. Pelen",,RUS,,365.0,,401.0,,,888,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
511,1,1,0,1,Europe,0,0,0,0,0,0,0,0,0,0,0,Russia/(Chechnya),Government/territory,93,Chechnya peace process,Europe and Eurasia,1,Protocol of the Meeting of the Commissions on the Negotiations Regarding a Ceasefire and Cessation of Hostilities and on Measures to Settle the Armed Conflict on the Territory of the Chechen Republic,1996-06-10,Multiparty signed/agreed,3,5757,Intra,Cea,Ceas,"The Negotiations Commission under the direction of V. Mikhailov, Minister of the Russian Federation and Federal Relations;
Members of the Negotiations Commission of the Russian Federation:
V. Zorin. S. Stepashin. N. Bezborodov. B. Jamalkhanov. Kh. Musalatov. A. Piskunov. A.
Osmayev. V. Sagayev. N. Semenov. V. Strashko. V. Tikhomirov. N. Fedosov.
Members of the Negotiations Commission of the Chechen Republic of Ichkeriya:
Kh. Yarikhanov. A. Zakayev. K. Makhashev. M. Udugov. Ya. Abdulayev. Sh. Basayev.
M. Saldayev.

The Negotiations Commission and under the direction of A. Maskhadov, Chief of Staff of the Armed Forces of the CRI;",With the mediation of the representation of the OSCE: T. Guldimann,"Agreement on a Cease-fire and Cessation of Hostilities and on Measures to Settle the Armed Conflict on the Territory of the Chechen Republic, and eventual aim of conducting free democratic elections. The agreement also establishes that the Negotiations Commissions would agree to delimit zones of responsibility and designate the persons responsible for the ceasefire, and draw up a timetable for the withdrawal of the Provisional United Forces.",RUS,,365.0,,401.0,,,888,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
512,1,1,0,1,Europe,0,0,0,0,0,0,0,0,0,0,0,Russia/(Chechnya),Government/territory,93,Chechnya peace process,Europe and Eurasia,1,Protocol of the Meeting of the Working Groups on the Question of a Settlement of the Armed Conflict on the Territory of the Chechen Republic,1996-05-28,Multiparty signed/agreed,1,1917,Intra,Imp,ExtSub,"Russian Federation, signed for by V. Mikhailov;
Chechen Republic, [no signature]",In the presence of the OSCE Representative T. Guldimann,,RUS,,365.0,,401.0,,,888,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,1
