actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
180,ARM_180,FARC,Armed Organization,COL,,,FARC,Colombia,100.0,Americas,,,,,,743.0,FARC,FARC: Common Alternative Revolutionary Force,FARC Dissident - Dagoberto Ramos: Revolutionary Armed Forces of Colombia Dissident Faction (Dagoberto Ramos) FARC Dissident - Carolina Ramirez Front: Revolutionary Armed Forces of Colombia Dissident Faction (Carolina Ramirez Front) FARC Dissident - Jaime Martinez: Revolutionary Armed Forces of Colombia Dissident Faction (Jaime Martinez) FARC Dissident - 33rd Front: Revolutionary Armed Forces of Colombia Dissident Faction (33rd Front) FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction FARC Dissident - Oliver Sinisterra Front: Revolutionary Armed Forces of Colombia Dissident Faction (Oliver Sinisterra Front) FARC Dissident - Acacio Medina Front: Revolutionary Armed Forces of Colombia Dissident Faction (Acacio Medina Front) FARC Dissident - Carlos Patino Front: Revolutionary Armed Forces of Colombia Dissident Faction (Carlos Patino Front) FARC Dissident - Gentil Duarte Front: Revolutionary Armed Forces of Colombia Dissident Faction (Gentil Duarte Front) FARC Dissident - 18th Front: Revolutionary Armed Forces of Colombia Dissident Faction (18th Front) FARC Dissident - 36th Front: Revolutionary Armed Forces of Colombia Dissident Faction (36th Front - Jair Aldana Baquero) FARC Dissident - Jorge Briceno Front: Revolutionary Armed Forces of Colombia Dissident Faction (Jorge Briceno Front) FARC Dissident - Mobile Column: Revolutionary Armed Forces of Colombia Dissident Faction (Adan Izquierdo) FARC Dissident - 45th Front: Revolutionary Armed Forces of Colombia Dissident Faction FARC Dissident - 10th Front: Revolutionary Armed Forces of Colombia Dissident Faction (10th Front) FARC Dissident - Miller Perdomo Mobile Column: Revolutionary Armed Forces of Colombia Dissident Faction (Miller Perdomo Mobile Column) FARC Dissident - 28th Front: Revolutionary Armed Forces of Colombia Dissident Faction (28th Front - Jose Maria Cordoba) FARC Dissident - 62nd Front: Revolutionary Armed Forces of Colombia Dissident Faction (62nd Front - Fernando Diaz) FARC Dissident - 5th Front: Revolutionary Armed Forces of Colombia Dissident Faction (5th Front) FARC Dissident - Franco Benavides Mobile Column: Revolutionary Armed Forces of Colombia Dissident Faction (Franco Benavides Mobile Column) FARC Dissident - 1st Front: Revolutionary Armed Forces of Colombia Dissident Faction (1st Front - Armando Rios) FARC Dissident - Second Marquetalia: Revolutionary Armed Forces of Colombia Dissident Faction (Segunda Marquetalia) FARC Dissident - 30th Front: Revolutionary Armed Forces of Colombia Dissident Faction (30th Front) FARC Dissident - Urias Rondon: Revolutionary Armed Forces of Colombia Dissident Faction (Urias Rondon) FARC Dissident - 37th Front: Revolutionary Armed Forces of Colombia Dissident Faction (37th Front) FARC Dissident - Edison Cinco Mil Front: Revolutionary Armed Forces of Colombia Dissident Faction (Edison Cinco Mil Front) FARC Dissident - Alfonso Cano Front: Revolutionary Armed Forces of Colombia Dissident Faction (Alfonso Cano Front) FARC Dissident - Ismael Ruiz Front: Revolutionary Armed Forces of Colombia Dissident Faction (Ismael Ruiz Front) FARC Dissident - Ivan Rios: Revolutionary Armed Forces of Colombia Dissident Faction (Ivan Rios Front) FARC: Fuerzas Armadas Revolucionarias de Cantera FARC Dissident - 40th Front: Revolutionary Armed Forces of Colombia Dissident Faction (40th Front - Jacobo Arenas) FARC Dissident - 48th Front: Revolutionary Armed Forces of Colombia Dissident Faction (48th Front - Pedro Martinez) FARC Dissident - 3rd Front: Revolutionary Armed Forces of Colombia Dissident Faction (3rd Front - Oswald Patino) FARC Dissident - 6th Front: Revolutionary Armed Forces of Colombia Dissident Faction (6th Front) FARC: Common Alternative Revolutionary Force FARC Dissident - Estiven Gonzalez: Revolutionary Armed Forces of Colombia Dissident Faction (Estiven Gonzalez) FARC Dissident - 53rd Front: Revolutionary Armed Forces of Colombia Dissident Faction (53rd Front - Jose Antonio Anzoategui) FARC Dissident - FUP: Revolutionary Armed Forces of Colombia Dissident Faction (United Front of the Pacific Faction) FARC Dissident - 7th Front: Revolutionary Armed Forces of Colombia Dissident Faction (7th Front - Jacobo Prias Alape) FARC Dissident - C15 Front: Revolutionary Armed Forces of Colombia Dissident Faction (C15 Front) FARC Dissident - 29th Front: Revolutionary Armed Forces of Colombia Dissident Faction (29th Front - Gonzalez Prado) FARC Dissident - Mobile Column: Revolutionary Armed Forces of Colombia Dissident Faction (Teofilo Forero Castro) FARC Dissident - 42th Front: Revolutionary Armed Forces of Colombia Dissident Faction (42th Front - Manuel Cepeda) FARC Dissident - 27th Front: Revolutionary Armed Forces of Colombia Dissident Faction (27th Front - Isaias Pardo Leal) FARC Dissident - DP: Revolutionary Armed Forces of Colombia Dissident Faction (Defenders of the Pacific Faction) FARC Dissident - 17th Front: Revolutionary Armed Forces of Colombia Dissident Faction (17th Front) FARC Dissident - 14th Front: Revolutionary Armed Forces of Colombia Dissident Faction (14th Front) FARC Dissident - 21st Front: Revolutionary Armed Forces of Colombia Dissident Faction (21st Front - La Gaitana)
181,CON_181,Colombia,Country/State,COL,,,,Colombia,100.0,Americas,,,,,,17.0,Government of Colombia,Government of Colombia (2018-),
182,ARM_182,United Self-Defence Groups of Colombia,Armed Organization,COL,,,AUC,Colombia,100.0,Americas,,,,,,771.0,AUC,AUC: United Self-Defence Forces of Colombia,
183,ARM_183,Militias,Armed Organization,COL,,,,Colombia,100.0,Americas,,,,,,,,,
184,NGO_184,Episcopal Conference of Colombia,Civil Society,COL,Religious,,,Colombia,100.0,Americas,,,,1.0,,,,,
185,ARM_185,Frente Francisco Garnica,Armed Organization,COL,,,FFG,Colombia,100.0,Americas,,,,,,7074.0,EPL - Megateo,,
186,NGO_186,Church Representative,Civil Society,COL,Religious,,,Colombia,100.0,Americas,,,,1.0,,,,,
187,POL_187,Spanish Socialist Workers Party,Political Party,,,,,,,,,,,,,,,,
188,NGO_188,Religious Representatives,Civil Society,COL,Religious,,,Colombia,100.0,Americas,,,,1.0,,,,,
189,ARM_189,Popular Liberation Army,Armed Organization,COL,,,EPL,Colombia,100.0,Americas,,,,,,746.0,EPL,EPL: Popular Liberation Army,
190,ARM_190,Quintin Lame Armed Movement,Armed Organization,COL,,,MAQL,Colombia,100.0,Americas,,,,,,,,,
191,POL_191,Political Parties,Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
192,NGO_192,World Council of Indigenous Peoples,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,,,,,,
193,NGO_193,Spanish Human Rights Association,Civil Society,ESP,Non-governmental Organization,Other,,Spain,230.0,Europe,,,,1.0,,,,,
194,POL_194,Revolutionary Worker’s Party,Political Party,COL,,,,Colombia,100.0,Americas,,,,,,,,,
195,ARM_195,National Liberation Army,Armed Organization,COL,,,ELN,Colombia,100.0,Americas,,,,,,744.0,ELN,ELN: National Liberation Army,
196,UMB_196,CGSB,Umbrella,COL,,,,Colombia,100.0,Americas,,,,,,,,,
197,NGO_197,Civil Society,Civil Society,,Non-governmental Organization,Other,,,,,,,,1.0,,,,,
198,NGO_198,Catholic Church,Civil Society,COL,Religious,,,Colombia,100.0,Americas,,1.0,,,,,,,
199,NGO_199,Socialist International,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,,,,,,
200,ARM_200,M-19,Armed Organization,COL,,,M19,Colombia,100.0,Americas,,,,,,745.0,M-19,,
201,NGO_201,International Committee of the Red Cross,Civil Society,,Non-governmental Organization,Other,ICRC,,,,,1.0,,,,,,,
202,CON_202,Switzerland,Country/State,CHE,,,,Switzerland,225.0,Europe,,,,,,34.0,Government of Switzerland,,
203,CON_203,Cuba,Country/State,CUB,,,,Cuba,40.0,Americas,,,,,,5.0,Government of Cuba,Government of Cuba (1959-),
204,ARM_204,CRS,Armed Organization,COL,,,CRS,Colombia,100.0,Americas,,,,,,,,,
206,OTH_206,International Community,Other,,,,,,,,,1.0,,,,,,,
208,POL_208,Solidarity,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
209,POL_209,SA Communist Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
210,POL_210,Inkatha Freedom Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,1117.0,IFP,,
211,POL_211,United People's Front,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
212,POL_212,Democratic Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
213,ENT_213,Bophuthatswana Govt,Entity,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
214,POL_214,Ximoko Progressive Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
215,ENT_215,Venda Govt,Entity,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
216,ENT_216,Transkei Govt,Entity,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
217,POL_217,Dikwankwetla Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
218,POL_218,Intando Yesizwe Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
219,POL_219,Inyandza National Movement,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
220,POL_220,Labour Party SA,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
221,CON_221,South Africa,Country/State,ZAF,,,,South Africa,560.0,Africa,,,,,,102.0,Government of South Africa,Government of South Africa (1994-),
222,POL_222,African National Congress,Political Party,ZAF,,,ANC,South Africa,560.0,Africa,,,,,,513.0,ANC,,
223,POL_223,Natal / Tvl Indian Congress,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
224,POL_224,National Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
225,POL_225,National People's Party,Political Party,ZAF,,,,South Africa,560.0,Africa,,,,,,,,,
226,IGO_226,Organisation of Islamic Cooperation,Intergovernmental Organization,,,,OIC,,,,,1.0,,,,,,,
227,ARM_227,Moro National Liberation Front,Armed Organization,PHL,,,MNLF,Philippines,840.0,Asia,,,,,,275.0,MNLF,MNLF: Moro National Liberation Front,
228,CON_228,Morocco,Country/State,MAR,,,,Morocco,600.0,Africa,,,,,,108.0,Government of Morocco,Government of Morocco (1999-),
229,ARM_229,Polisario Front,Armed Organization, ,,,,Western Sahara,,Africa,,,,,,563.0,POLISARIO,Polisario Front,Former Polisario Front
230,ARM_230,Moro Islamic Liberation Front ,Armed Organization,PHL,,,MILF,Philippines,840.0,Asia,,,,,,276.0,MILF,MILF: Moro Islamic Liberation Front,
231,OTH_231,Liberia National Conference,Other,LBR,,,,Liberia,450.0,Africa,,,,1.0,,,,,
233,ARM_233,Lofa Defence Force,Armed Organization,LBR,,,LDF,Liberia,450.0,Africa,,,,,,1116.0,LDF,,
234,ARM_234,United Liberation Movement for Democracy in Liberia,Armed Organization,LBR,,,,Liberia,450.0,Africa,,,,,,697.0,ULIMO,ULIMO: United Liberation Movement of Liberia for Democracy,
235,MIL_235,Liberia Armed Forces,Military,LBR,,,,Liberia,450.0,Africa,,,,,,,,Military Forces of Liberia (2018-),Military Forces of Liberia (1989-1997) | Military Forces of Liberia (1997-2003) | Military Forces of Liberia (1997-2003) Anti-Militant Unit | Military Forces of Liberia (2003-2006) | Military Forces of Liberia (2006-2018) | Military Forces of Liberia (2006-2018) Presidential Guard
236,POL_236,Movement of the Forces of the Future,Political Party,CIV,,,MFA,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
237,ARM_237,Ivorian Popular Front,Armed Organization,CIV,,,FPI,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,FPI: Ivorian Popular Front,
238,ARM_238,Rally of the Republicans,Armed Organization,CIV,,,RDR,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,RDR: Rally of the Republicans,
239,POL_239,Ivorian Workers' Party,Political Party,CIV,,,PIT,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
240,ARM_240,Patriotic Movement of Côte d’Ivoire,Armed Organization,CIV,,,MPCI,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,556.0,MPCI,MPCI: Patriotic Movement of the Ivory Coast,
241,ARM_241,Ivorian Popular Movement of the Great West,Armed Organization,CIV,,,MPIGO,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,557.0,MPIGO,MPIGO: Ivory Coast Popular Movement of the Great West,
242,POL_242,Union for Democracy and Peace in Ivory Coast,Political Party,CIV,,,UDCPI,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
243,POL_243,Democratic Party of Ivory Coast – African Democratic Rally,Political Party,CIV,,,PDCI-RDA,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
244,ARM_244,Movement for Justice and Peace,Armed Organization,CIV,,,MJP,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,555.0,MJP,MJP: Movement for Justice and Peace,
245,POL_245,Citizens' Democratic Union,Political Party,CIV,,,UDCY,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
246,POL_246,FUNCINPEC,Political Party,KHM,,,,Cambodia,811.0,Asia,,,,,,,,,
247,CON_247,Cambodia,Country/State,KHM,,,,Cambodia,811.0,Asia,,,,,,148.0,Government of Cambodia (Kampuchea),Government of Cambodia (1993-),
248,CON_248,Djibouti,Country/State,DJI,,,,Djibouti,522.0,Africa,,,,,,96.0,Government of Djibouti,Government of Djibouti (1999-),
249,ARM_249,Front for the Restoration of Unity and Democracy,Armed Organization,DJI,,,FRUD,Djibouti,522.0,Africa,,,,,,530.0,FRUD,FRUD: Front for the Restoration of Unity and Democracy,
250,IGO_250,World Peace Council,Intergovernmental Organization,,,,WPC,,,,,1.0,,,,,,,
252,ARM_252,Self-Defence Forces of Resistance,Armed Organization,COG,,,FADR,"Congo, Republic of the",484.0,Africa,,,,,,,,,
253,CON_253,Burundi,Country/State,BDI,,,,Burundi,516.0,Africa,,,,,,93.0,Government of Burundi,Government of Burundi (2005-),Government of Burundi (1996-2005) | Government of Burundi (2005-)
254,ARM_254,Coordination of the Armed Resistance,Armed Organization,NER,,,CRA,Niger,436.0,Africa,,,,,,525.0,CRA,,
255,CON_255,Algeria,Country/State,DZA,,,,Algeria,615.0,Africa,,,,,,109.0,Government of Algeria,Government of Algeria (2019-),Government of Algeria (1999-2019) | Government of Algeria (2019-)
256,ARM_256,Organisation of the Armed Resistance,Armed Organization,NER,,,,Niger,436.0,Africa,,,,,,,,,
257,ARM_257,Arab Movement of Azawad ,Armed Organization,MLI,,,MAA,Mali,432.0,Africa,,,,,,4380.0,MAA,MAA: Arab Movement of the Azawad (Platform),
258,ARM_258,National Union for the Total Independence of Angola,Armed Organization,AGO,,,UNITA,Angola,540.0,Africa,,,,,,567.0,UNITA,UNITA: National Union for the Total Independence of Angola,
259,CON_259,Portugal,Country/State,PRT,,,,Portugal,235.0,Europe,,,,,,36.0,Government of Portugal,Government of Portugal (2015-),
260,CON_260,Angola,Country/State,AGO,,,,Angola,540.0,Africa,,,,,,99.0,Government of Angola,Government of Angola (1975-),
261,ARM_261,Liberian Peace Council,Armed Organization,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
262,ARM_262,National Patriotic Front of Liberia - Central Revolutionary Council,Armed Organization,LBR,,,NPFL-CRC,Liberia,450.0,Africa,,,,,,,,NPFL: National Patriotic Front Liberia,
263,UMB_263,United Tajik Opposition,Umbrella,TJK,,,,Tajikistan,702.0,Asia,,,,,,345.0,UTO,,
264,CON_264,"Congo, Democratic Republic of the",Country/State,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,89.0,Government of DR Congo (Zaire),Government of the Democratic Republic of Congo (2019-),Government of the Democratic Republic of Congo (1997-2001) | Government of the Democratic Republic of Congo (2001-2019) | Government of the Democratic Republic of Congo (2019-)
265,ARM_265,Movement for the Liberation of Congo,Armed Organization,COD,,,MLC,"Congo, Democratic Republic of the",490.0,Africa,,,,,,423.0,MLC,MLC: Movement for the Liberation of Congo,
266,ARM_266,Rally for Congolese Democracy,Armed Organization,COD,,,RCD,"Congo, Democratic Republic of the",490.0,Africa,,,,,,424.0,RCD,CRD: Congolese Rally for Democracy,
267,CON_267,Botswana,Country/State,BWA,,,,Botswana,571.0,Africa,,,,,,105.0,Government of Botswana,,
268,CON_268,Mexico,Country/State,MEX,,,,Mexico,70.0,Americas,,,,,,10.0,Government of Mexico,Government of Mexico (2018-),
269,ARM_269,Zapatista Army of National Liberation,Armed Organization,MEX,,,EZLN,Mexico,70.0,Americas,,,,,,767.0,EZLN,EZLN: Zapatista Army of National Liberation,
270,NGO_270,Cardinal Miguel Obando Bravo,Civil Society,NIC,Religious,,,Nicaragua,93.0,Americas,,,,1.0,,,,,
271,UMB_271,Nicaraguan Resistance,Umbrella,NIC,,,NR,Nicaragua,93.0,Americas,,,,,,,,,
272,CON_272,Eritrea,Country/State,ERI,,,,Eritrea,531.0,Africa,,,,,,98.0,Government of Eritrea,Government of Eritrea (1993-),
273,CON_273,North Korea,Country/State,PRK,,,,"Korea, North",731.0,Asia,,,,,,138.0,Government of North Korea,Government of North Korea (2011-),
274,IGO_274,United Nations Observer Mission in Bougainville (UNOMB),Intergovernmental Organization,,,,UNOMB,,,,UN Mission,1.0,,,,,,,
275,ENT_275,Chechen Republic,Entity,RUS,,,,Russia,365.0,Europe,,,,,,,,,
276,CON_276,New Zealand,Country/State,NZL,,,,New Zealand,920.0,Oceania,,,,,,158.0,Government of New Zealand,Government of New Zealand (2017-),
277,CON_277,Australia,Country/State,AUS,,,,Australia,900.0,Oceania,,,,,,156.0,Government of Australia,Government of Australia (2013-),
278,CON_278,Vanuatu,Country/State,VUT,,,,Vanuatu,935.0,Oceania,,,,,,,,,
279,CON_279,Solomon Islands,Country/State,SLB,,,,Solomon Islands,940.0,Oceania,,,,,,,,Government of Solomon Islands (2019-),
280,CON_280,Tonga,Country/State,TON,,,,Tonga,953.0,Oceania,,,,,,159.0,Government of Tonga,Government of Tonga (2012-),
281,CON_281,Fiji,Country/State,FJI,,,,Fiji,950.0,Oceania,,,,,,,,Government of Fiji (2015-),
282,CON_282,Papua New Guinea,Country/State,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,157.0,Government of Papua New Guinea,Government of Papua New Guinea (2019-),
283,ARM_283,Sudan People's Liberation Movement/Army ,Armed Organization,SDN,,,SPLM/A,Sudan,625.0,Africa,,,,,,466.0,SPLM/A,SPLM/A: Sudan People's Liberation Movement/Army,
284,OTH_284,USAID,Other,USA,Government agency,,,United States,2.0,Americas,,1.0,,,,,,,
285,CON_285,Libya,Country/State,LBY,,,,Libya,620.0,Africa,,,,,,111.0,Government of Libya,Government of Libya (2012-2014),Government of Libya (1969-2011) | Government of Libya (2011-2012) | Government of Libya (2012-2014) | Government of Libya (2014-) General National Congress | Government of Libya (2014-) House of Representatives | Government of Libya (2016-2021) Government of National Accord | Government of Libya (2021-) Government of National Unity | Government of Libya (2022-) Parliament-Appointed Government
286,ENT_286,Chittagong Hill Tracts,Entity,BGD,,,,Bangladesh,771.0,Asia,,,,,,,,,
287,CON_287,Bangladesh,Country/State,BGD,,,,Bangladesh,771.0,Asia,,,,,,143.0,Government of Bangladesh,Government of Bangladesh (2009-),
288,CON_288,Afghanistan,Country/State,AFG,,,,Afghanistan,700.0,Asia,,,,,,130.0,Government of Afghanistan,Government of Afghanistan (2021-),Government of Afghanistan (2014-2021) | Government of Afghanistan (2021-)
289,CON_289,Iran (Islamic Republic of),Country/State,IRN,,,,Iran,630.0,Asia,,,,,,114.0,Government of Iran,Government of Iran (1989-),
290,CON_290,Cameroon,Country/State,CMR,,,,Cameroon,471.0,Africa,,,,,,83.0,Government of Cameroon,Government of Cameroon (1982-),
291,MIL_291,Armed Forces of the Philippines,Military,PHL,,,,Philippines,840.0,Asia,,,,,,,,Military Forces of the Philippines (2016-),Military Forces of the Philippines (2010-2016) | Military Forces of the Philippines (2010-2016) Citizen Armed Force Geographical Unit | Military Forces of the Philippines (2010-2016) Philippine Marine Corps | Military Forces of the Philippines (2010-2016) Scout Ranger | Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit | Military Forces of the Philippines (2016-) Coast Guard | Military Forces of the Philippines (2016-) Philippine Air Force | Military Forces of the Philippines (2016-) Philippine Marine Corps | Military Forces of the Philippines (2016-) Philippine Navy | Military Forces of the Philippines (2016-) Presidential Security Group | Military Forces of the Philippines (2016-) Scout Ranger | Military Forces of the Philippines (2016-) Special Forces Regiment
292,CON_292,Brunei,Country/State,BRN,,,,Brunei,835.0,Asia,,,,,,,,Government of Brunei (1984-),
293,ARM_293,Khmer People’s National Liberation Front,Armed Organization,KHM,,,KPNLF,Cambodia,811.0,Asia,,,,,,272.0,KPNLF,Former KPNLF: Khmer People's National Liberation Front (Cambodia),
294,CON_294,Japan,Country/State,JPN,,,,Japan,740.0,Asia,,,,,,140.0,Government of Japan,Government of Japan (2012-),
295,CON_295,Thailand,Country/State,THA,,,,Thailand,800.0,Asia,,,,,,147.0,Government of Thailand,Government of Thailand (2019-),Government of Thailand (2008-2011) | Government of Thailand (2014-2019) | Government of Thailand (2019-)
296,CON_296,Singapore,Country/State,SGP,,,,Singapore,830.0,Asia,,,,,,153.0,Government of Singapore,Government of Singapore (1965-),
