signatory_id,AgtId,Agt,short_agt_name,long_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,month,day,month_full,signatory_type,actor_id,actor_id_type,actor,actor_detail,actor_name,abbreviation,short_actor_name,type,new_actor_type,old_actor_type,country_based,iso3c,iso3n,gwn,gwc,cowc,cown,region,ucdp_id,in_ucdp,acled_name,acled_other,alternative_names,additional_info,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html
102,17,Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties,"Pre-negotiation, 22 January 1998",Record of the first extraordinary session of the Coordinating Council of the Georgian and Abkhaz parties (22 January 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-01-22,1998,1,22,January,third party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/17,https://www.peaceagreements.org/viewmasterdocument/17,"<a href=""https://www.peaceagreements.org/view/17"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/17"" target=""_blank"">View agreement PDF</a>"
123,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,3,CON_3,United States,,United States,USA,USA,CON,Country/State,Country/State,United States of America,USA,840.0,2.0,USA,USA,2.0,Americas,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),United States of America | UNITED STATES | America | AMERICA | U.S. | U.S.A | United States | United States  Islamic Emirate | United States America | UNITED STATES AMERICA ANGOLA  ANDREEV SERGUEI VADIMOVICH  AMBASSADOR | United States Presidential Special Envoy Promotion Democracy | USA,United States is a Country/State in Americas. ,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
122,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,51,COA_51,Group of Friends UNSG,,Group of Friends UNSG,,Group of Friends UNSG,COA,State Coalition,State Coalition,,,,,,,,,,,,,,The Group of Friends UNSG is a coalition of member states of the UN. The co-chairs of the  Group of Friends UNSG are the P5 Members of the UN Security Council: France | Germany | United States | Russia | United Kingdom. The full list of all members of the Group of Friends UNSG can be found here: https://www.unaoc.org/who-we-are/group-of-friends/members/,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
121,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,19,CON_19,United Kingdom,,United Kingdom,UKG,UKG,CON,Country/State,Country/State,United Kingdom of Great Britain and Northern Ireland,GBR,826.0,200.0,UKG,UKG,200.0,Europe,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),Government of the United Kingdom (2010-),United Kingdom | UNITED KINGDOM | Britain | Great Britain | UK | United Kingdom | UNITED KINGDOM | United Kingdom Great Britain | United Kingdom of Great Britain and Northern Ireland | United Kingdom | British Government | United Kingdom  Government | United Kingdom Government,United Kingdom is a Country/State in Europe. ,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
118,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,7,CON_7,France,,France,FRN,FRN,CON,Country/State,Country/State,France,FRA,250.0,220.0,FRN,FRN,220.0,Europe,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,France | FRANCE | France | FRANCE | French Republic | French Republic Mr | French Republic : | French Republic Representative | Permanent Representatives France | Republic France | Republic of France | French Republic | French Republic  Mr | French Republic,France is a Country/State in Europe. ,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
117,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,21,CON_21,Russia,,Russia,RUS,RUS,CON,Country/State,Country/State,Russian Federation,RUS,643.0,365.0,RUS,RUS,365.0,Europe,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Russia (Soviet Union) | RUSSIAN FEDERATION | Russia | Russian Federation | RUSSIAN FEDERATION | Russian Federation - B. YELTSIN | Russian Federation Plenipotentiary | Russian Federation ( Facilitator | Russian Federation : | Russian Federation : Mikhailov | Russian Federation A. Kozirev | Russian Federation A. Shokhin | RUSSIAN FEDERATION ANGOLA | Russian Federation Federal Assembly | Russian Federation P. S. Grachev | Russian Federation Representative Sergey Viktorovich Lavrov | USSR  | Council of Federation of Russia | Russian Ministry of Foreign Affairs | Union of Soviet Socialist Republics | Soviet Union | Russian | Russia | Governments Russian Federation | Ministry Defence Russian Federation : P | Russian Federation Government | Russian Government | Russian Ministry Foreign Affairs | Russian Federation :  Mikhailov | Russian Federation  Plenipotentiary | Russian Federation V.V.Putin | V. V. Putin,Russia is a Country/State in Europe. ,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
120,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,49,IGO_49,United Nations,United Nations (General),United Nations (General),UN,UN,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,"United Nations || U.N. || UN | United Nations Representative | United Nations | UNITED NATIONS | United nations | United Nations - WILFRID | United Nations Babacar Gaye | United Nations Certified | United Nations H.E. | United Nations H.E. Yoweri | United Nations International Committee Red Cross International Federation Red Cross | UN Organization Chaired | United Nations Representative Organization Security Cooperation | United Nations Signed | United Nations USA Countries | United Nations , Economic Cooperation Organization | United Nations' Multidimensional Integrated Stabilization Mission | UNITED NATIONS COLOMBIA | UN Ad Litem | UN BH COMMAND | UN E. Brunner | UN Peace Monitoring Group Bougainville | United Nations Special Envoy | Untied Nations | The UN | U.N | U.N. | The U.N | UNA | United Nations Office | United Nations Organisation | United Nations Organization | United Nations Peace Forces | United Nations | Office United Nations | UN | UN & EC | United Nations  |  U.N.  |  UN | UN | United Nations | United Nations | Special Rapporteurs of the United Nations | UN & EC | Special Rapporteur Of The United Nations Human Rights Council  |  Special Rapporteur | UN International Police Task Force | United Nations  Babacar Gaye | United Nations  - WILFRID | United Nations Resident Coordinator","United Nations (UN) is an IGO, with affiliations to Global Diplomatic IGOs (International Government Organizations). They are also referred to as United Nations || U.N. || UN",https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
119,19,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,"Pre-negotiation, 22 May 1998",Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides (22 May 1998),43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-05-22,1998,5,22,May,third party,2,CON_2,Germany,,Germany,GMY,GMY,CON,Country/State,Country/State,Germany,DEU,276.0,255.0,GMY,GMY,255.0,Europe,37.0,Government of Germany,Government of Germany (2021-),Government of Germany (2005-2021) | Government of Germany (2021-),Germany (Prussia) | GERMANY | Federal Republic Germany | Germany | GERMANY | Republic Germany | Federal Republic of Germany | German Foreign Ministry,Germany is a Country/State in Europe. ,https://www.peaceagreements.org/view/19,https://www.peaceagreements.org/viewmasterdocument/19,"<a href=""https://www.peaceagreements.org/view/19"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/19"" target=""_blank"">View agreement PDF</a>"
136,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, 25 July 1998","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998. (25 July 1998)",43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-07-25,1998,7,25,July,third party,64,IGO_64,United Nations,United Nations Development Programme,United Nations Development Programme,UNDP,UNDP,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,United Nations Development Program || UNDP || United Nations Development Programme | United Nations Development Programme | UNDP | United Nations Development Program  |  UNDP  |  United Nations Development Programme,"United Nations Development Programme (UNDP) is an IGO, with affiliations to Global Development IGOs (International Government Organizations). They are also referred to as United Nations Development Program || UNDP || United Nations Development Programme",https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,"<a href=""https://www.peaceagreements.org/view/21"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/21"" target=""_blank"">View agreement PDF</a>"
137,21,"Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998.","Pre-negotiation, 25 July 1998","Concluding statement on the results of the second meeting of the Georgian and Abkhaz sides, Geneva, 23-25 July 1998. (25 July 1998)",43,Abkhazia peace process,Georgia/Abkhazia,Intrastate,Pre-negotiation,1998-07-25,1998,7,25,July,third party,65,IGO_65,United Nations,High Commission for Refugees,High Commission for Refugees,UNHCR,UNHCR,IGO,Intergovernmental Organization,IGO,,,,,,,,,,,,,UNHCR || United Nations Commission For Refugees || Un Refugee Agency || U.N. High Commissioner For Refugees || U.N. Commission For Refugees || Un Commission For Refugees || Un High Commissioner For Refugees || United Nations High Commissioner For Refugees || United Nations Refugee Agency || U.N. Refugee Agency | United Nations High Commission Refugees | UNHCR | UNHCR ZENICA |  United Nations Commission For Refugees  |  Un Refugee Agency  |  U.N. High Commissioner For Refugees  |  U.N. Commission For Refugees  |  Un Commission For Refugees  |  Un High Commissioner For Refugees  |  United Nations High Commissioner For Refugees  |  United Nations Refugee Agency  |  U.N. Refugee Agency,"High Commission for Refugees (UNHCR) is an IGO, with affiliations to Global Refugees IGOs (United Nations). They are also referred to as UNHCR || United Nations Commission For Refugees || Un Refugee Agency || U.N. High Commissioner For Refugees || U.N. Commission For Refugees || Un Commission For Refugees || Un High Commissioner For Refugees || United Nations High Commissioner For Refugees || United Nations Refugee Agency || U.N. Refugee Agency",https://www.peaceagreements.org/view/21,https://www.peaceagreements.org/viewmasterdocument/21,"<a href=""https://www.peaceagreements.org/view/21"" target=""_blank"">View on PA-X Database</a>","<a href=""https://www.peaceagreements.org/viewmasterdocument/21"" target=""_blank"">View agreement PDF</a>"
